OBSERVATION,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,TEMP,PRE,RH_OUT,WS,V,TP,E
52324,21.2,39.4,18.0,44.2,22.5,38.96666667,20.1,37.79,19.81857143,46.32142857,1.323333333,55.89,21.5,37.43333333,21.9175,38.475,20.2,44.4,2.42,752.45,95.33333333,1.0,6.0,1.75,50.0
52325,20.7,44.86333333,19.85666667,42.26,21.29,42.68166667,20.6,42.5,18.6,52.91055556,6.0225,97.5225,18.14444444,38.17555556,20.48166667,44.575,18.2,44.93333333,6.1,761.4166667000001,96.0,7.0,42.83333333,5.5,70.0
52326,19.76,46.06,19.0,45.53,19.89,45.2,18.7,47.2,17.53333333,55.27,10.575,93.4,17.89,45.2,17.735,50.5,17.2,48.9,10.6,757.2333332999999,85.66666667,10.0,29.0,8.33,40.0
52327,20.7,40.29,17.79,44.82666667,23.0,39.59,20.1,38.0,20.11428571,46.7,3.595,58.44,21.29,37.7,22.6,42.09,20.39,43.245,3.77,750.9333333,91.66666667,2.0,21.33333333,2.47,50.0
52328,22.89,40.5,20.66666667,42.7,23.2,39.5,20.0,41.23,20.46333333,51.5,7.9,71.3475,20.96333333,40.06,23.7,46.62666667,19.96333333,42.5,7.55,748.85,94.0,3.0,63.83333333,6.67,60.0
52329,23.2,42.79,22.575,41.745,21.7,44.79,19.2,44.09,19.60555556,71.94388889,9.89,65.16,18.77,39.00277778,21.96333333,48.92944444,18.89,46.83,10.9,743.15,65.5,9.5,40.0,4.55,80.0
52330,24.5,38.56,23.6,37.06,24.7,37.36333333,24.0,36.79,21.29,51.9,14.216,10.252,23.26428571,34.47142857,24.6,41.9,21.6,39.7,17.0,752.4833332999999,55.83333333,1.166666667,37.0,8.08,80.0
52331,23.76333333,46.06666667,23.0,42.4,25.16666667,44.96333333,19.89,49.86,21.7,46.655,11.66,78.99333333,18.89,44.79,19.71,50.59,17.7,49.5,11.3,759.9166667000001,80.5,9.833333332999999,40.0,8.12,330.0
52332,23.29,41.29,21.68,41.79,24.5,39.29,23.1,40.59,22.21285714,59.88,9.46,38.3,23.0,36.59,24.04,44.798,22.6,42.96666667,10.6,757.7,86.0,3.0,40.0,8.3,60.0
52333,24.89,47.59,22.79,49.4,26.6,43.82666667,25.0,44.49857143,24.0,50.29,11.6,54.79,24.79,41.79,26.1,49.272,24.29,48.9,12.3,745.8666667,96.16666667,1.0,36.66666667,11.7,60.0
52334,22.29,36.56666667,20.42666667,36.23333333,20.79,35.76666667,20.89,34.55666667,18.66666667,44.15666667,8.626666667,25.83,22.89,28.0,25.0,34.93333333,19.46333333,37.86333333,8.07,768.5,62.0,5.0,27.0,1.17,130.0
52335,22.0,35.65666667,20.16666667,36.32666667,21.7,34.62666667,20.29,35.12666667,19.32333333,60.32333333,5.433333332999999,43.22333333,19.6,28.6,22.7,38.93333333,19.1,33.5,7.23,754.2,67.0,2.666666667,40.0,1.37,100.0
52336,21.39,39.06666667,18.46333333,43.6,23.0,37.09,20.1,39.96666667,19.39,46.79,6.963333333,72.39666667,20.7,38.72333333,22.1,44.09,19.79,42.16333333,7.08,756.6666667000001,88.16666667,8.666666667000001,20.66666667,5.22,60.0
52337,20.0,45.29,19.2,44.9,20.5,44.4,19.29,46.4,17.5,53.0,10.26333333,99.9,17.5,43.29,18.13333333,49.725,17.1,48.79,10.0,762.3,91.0,6.0,64.0,8.6,40.0
52338,24.48090909,52.69181818,23.54234234,51.9896997,27.29818182,46.39090909,23.79009009,48.84495495,22.6990991,54.11927928,19.22018018,43.01166667,23.61711712,45.98423423,24.74636364,53.85454545,23.25545455,50.49090909,15.2,750.1333333,95.0,3.666666667,40.0,14.3,100.0
52339,21.29,40.29,20.56666667,39.62666667,20.86,44.56666667,19.76,43.0,17.53888889,51.155,7.545,99.9,17.0,40.97111111,19.56111111,50.53055556,16.79,46.0,6.8,753.1,93.5,5.5,42.0,5.85,50.0
52340,25.29,48.79,23.79,49.09,26.5,44.7,25.29,45.9,24.1,51.12666667,14.42666667,49.76666667,24.89,43.26,26.79,51.2,24.1,47.772,14.6,745.5,89.0,1.0,23.5,12.8,60.0
52341,23.7,30.66333333,23.5,27.96,23.29,34.76,23.5,33.06666667,20.89,42.1,17.5,1.0,22.6,27.12857143,24.63333333,36.5,20.6,37.22285714,16.1,765.1333333,34.83333333,3.833333333,40.0,0.55,80.0
52342,21.79,37.32666667,19.89,36.72333333,22.5,35.79,22.6,34.13714286,20.6,56.43333333,6.19,11.89,20.39,28.02,22.79,37.39333333,20.2,31.86666667,7.65,763.1,64.5,2.5,40.0,1.25,50.0
52343,22.5,42.4,20.2,43.93,25.03333333,40.43333333,23.1,38.9,21.1,55.96,7.226666667000001,44.4,21.6,34.59,23.31857143,45.99714286,21.0,40.26,7.42,751.6833333,87.33333333,2.0,40.0,5.4,60.0
52344,22.2,35.82666667,19.92666667,37.36333333,20.89,36.4,20.7,34.29,18.39,45.2,6.23,34.2,22.5,29.79,24.66666667,33.13333333,19.5,38.03,6.33,768.7333332999999,71.66666667,3.333333333,24.0,1.53,120.0
52345,24.29,38.32666667,22.79,38.0,26.35666667,38.29,24.65714286,36.2,23.29,39.29,14.24714286,7.304285714,24.29,38.44,24.2,40.09,23.33,45.111999999999995,14.8,751.8333332999999,60.66666667,2.666666667,40.0,7.27,60.0
52346,20.79,33.5,19.2,33.82666667,20.17142857,35.29,19.29,33.76666667,17.7,43.56428571,3.9666666669999997,62.93333333,20.0,26.22666667,22.0,34.46666667,18.0,38.5,2.6,756.8,77.0,3.0,21.0,-1.1,80.0
52347,20.5,41.33333333,19.7,40.0,20.76,41.2,19.2,39.73,18.5,53.21166667,2.9666666669999997,92.19,19.5,37.53055556,21.7,46.12,18.7,44.09,2.7,744.5,91.0,4.0,27.0,1.4,50.0
52348,24.5,39.89,23.92666667,37.5,25.2,37.66333333,24.34,40.5,23.39,44.97142857,16.36,1.0,23.6,34.0,24.5,38.42,22.7,38.06,14.0,758.3,66.66666667,4.333333333,40.0,7.8,140.0
52349,20.7,33.73,19.03333333,34.06666667,20.1,35.178000000000004,19.1,34.09,17.64285714,43.26428571,2.963333333,64.86333333,19.66666667,26.66666667,22.0,35.2,18.0,38.86333333,1.77,756.4666667,82.83333333,2.166666667,56.83333333,-0.85,90.0
52350,24.47181818,52.83163636,23.50810811,52.19972973,27.31836364,46.50181818,23.78108108,48.92945946,22.68918919,54.18635135,19.08216216,43.935,23.60540541,46.07581081,24.76072727,53.96909091,23.25890909,50.58181818,15.2,750.1666667000001,94.0,3.333333333,40.0,14.3,60.0
52351,19.0,39.9,17.79,40.46666667,19.0,39.79,18.1,37.29,16.51666667,55.74,-0.9,92.54722222,18.11666667,32.16944444,19.30111111,40.59111111,16.89,38.09,-0.16699999999999998,757.35,67.33333333,1.0,22.0,-5.58,40.0
52352,21.7,39.29,23.92666667,35.06333333,22.5,36.79,22.89,36.76428571,20.13333333,44.2,12.5,9.933333333,20.6,31.05571429,21.7,38.16333333,20.89,39.56,8.92,761.8833333,67.66666667,3.0,30.83333333,3.23,50.0
52353,21.7,39.9,20.79,39.5,20.5,41.82666667,19.56666667,43.0,19.1,50.93333333,-0.7,94.9,18.6,41.7,19.89,49.06,17.92666667,47.23,0.5670000000000001,762.5,96.0,3.0,20.0,-0.0333,50.0
52354,20.7,38.29,18.13333333,40.7,21.0,36.9,20.7,36.45,18.29,46.33333333,1.033333333,78.26333333,18.35666667,34.73,20.5,43.13333333,17.5,36.86333333,0.15,753.9333333,97.66666667,1.0,52.33333333,-0.183,50.0
52355,21.46333333,40.5,22.85666667,38.39,22.39,38.4,21.245,39.0,20.434,54.233999999999995,10.0,43.82333333,21.5,38.0,21.5,38.58571429,21.06666667,40.5,8.02,753.55,76.83333333,2.166666667,40.0,4.18,50.0
52356,20.89,37.2,18.29,39.9,21.39,37.82666667,19.0,36.29,18.6,44.59,0.6,76.46666667,18.5,32.29,21.39,43.09,18.32333333,40.0,0.6,740.3333332999999,97.0,1.8333333330000001,61.16666667,0.2,50.0
52357,20.89,36.02666667,20.29,34.76,21.39,35.16333333,20.79,34.9,19.1,41.03,9.823333332999999,15.06666667,20.0,28.42666667,21.5,36.09,19.29,33.9,7.8,752.7666667000001,67.83333333,6.0,40.0,2.25,90.0
52358,22.7,35.53,21.2,36.2,22.6,35.09,20.6,36.99,19.0,45.66333333,9.4,28.09333333,19.06666667,30.0,23.6,37.0,19.6,38.0,8.0,760.7,69.0,4.0,40.0,2.6,100.0
52359,21.6,37.09,18.79,40.2,22.89,37.2,19.39,37.7,19.1,43.2,5.0,52.76,19.2,33.59,21.39,44.9,19.1,41.12666667,4.97,757.2166667,95.16666667,1.0,40.0,4.28,50.0
52360,25.39,42.66333333,24.6,41.56,26.7,39.518,25.89,41.76,23.6,48.5,17.69714286,21.87857143,24.2,39.96666667,25.6,48.0,23.6,43.86857143,19.2,752.9,61.0,3.666666667,40.0,11.5,70.0
52361,19.89,37.59,17.53333333,39.79,20.075,39.45,20.53333333,36.9,17.7,64.79333333,-0.533333333,76.9,17.89,31.73,21.29,42.8,17.6,37.8975,0.0,747.7,98.0,1.0,46.5,-0.3,50.0
52362,24.35974026,37.79324675,23.49662338,35.78701299,24.86493506,36.91753247,24.14974026,38.25844156,21.37441558,50.38685065,18.13225108,8.932467532,23.36038961,35.65454545,24.41753247,41.06785714,22.1,38.73268398,15.5,756.2333332999999,61.66666667,1.6666666669999999,30.66666667,8.13,80.0
52363,21.7,43.7,21.0,42.9,20.7,45.26,17.6,46.59,19.06111111,49.96388889,8.0,99.9,16.0,44.5,19.39,50.4,15.89,49.12666667,7.98,767.5,96.0,3.833333333,63.83333333,7.38,90.0
52364,20.6,32.9,19.06666667,33.26,20.0,33.4,20.2,32.79,18.39,42.93333333,6.533333333,25.99,21.79,25.76,24.89,34.16333333,18.89,39.12666667,6.8,767.1,67.0,3.0,63.0,1.1,90.0
52365,21.2,40.0,20.39,40.0,21.79,37.7,20.0,38.79,19.42666667,44.93333333,14.3,20.33333333,20.2,34.53,21.39,39.9,19.76,38.5,11.3,754.9,74.0,3.0,21.0,6.75,60.0
52366,22.56666667,39.06,20.23,40.03,24.92666667,36.4,22.39,35.334,20.96333333,55.66333333,7.56,50.53333333,21.5,32.56428571,23.53333333,46.15666667,20.5,39.59,8.3,757.0,81.66666667,5.0,31.33333333,5.3,50.0
52367,21.89,35.96666667,18.7675,38.295,22.6,35.9,20.865,32.425,18.6,44.4,2.133333333,39.62333333,20.0,27.26,22.82333333,38.56,19.6,38.53,2.0,765.9,77.0,4.0,20.0,-1.6,50.0
52368,22.1,38.59,20.2,39.23,22.39,37.59,21.2,37.09,20.2,47.82666667,8.433333333,19.86666667,21.445,31.595,22.6,37.52666667,20.6,37.63333333,8.87,753.2666667000001,62.33333333,4.0,40.0,1.9,50.0
52369,23.29,42.2,22.73,41.16333333,23.79,43.0,21.7,44.29,21.1,52.58,6.523333332999999,73.03333333,19.17777778,36.345,22.21058824,46.40411765,18.89,42.36333333,6.9,744.45,75.0,11.0,27.83333333,2.78,60.0
52370,25.1,31.8,24.23857143,30.05428571,23.86,30.39666667,24.02857143,29.92428571,23.7,40.134,13.35666667,1.0,24.76,28.0,26.39,34.635999999999996,23.5,32.29,12.1,757.8333332999999,47.66666667,7.333333333,40.0,1.27,110.0
52371,21.29,43.9,20.7,42.32666667,21.89,45.59,20.89,45.59,19.62777778,63.74722222,3.766666667,95.69333333,18.5,41.09,21.0,52.64722222,18.1,48.56,4.5,758.15,89.0,4.166666667,30.0,2.82,60.0
52372,22.89,41.4,20.89,43.15285714,24.7,40.0,22.79,40.4,21.89,54.17833333,10.53333333,49.76666667,22.815,36.7225,23.54,43.876000000000005,22.66666667,44.4,10.0,757.7,95.0,5.0,29.0,9.2,50.0
52373,21.0,45.03,20.1,43.76,21.5,43.79,21.39,43.19333333,19.1,53.64944444,7.5,91.95666667,18.77,38.575,21.245,49.865,19.1,47.65666667,8.7,739.0,73.0,11.0,40.0,4.1,60.0
52374,20.89,36.79,19.7,37.06,21.7,35.09,20.7,34.7,19.29,43.7,6.063333332999999,48.49,20.29,30.66666667,21.5,37.93333333,19.6,35.09,4.25,748.55,81.66666667,2.5,40.0,1.3,50.0
52375,20.0,47.22666667,19.6,45.29,20.03333333,45.32666667,16.5,48.29,18.94388889,87.75777778,8.1,99.9,16.89,44.33111111,18.61666667,55.36611111,16.39,48.76,7.4,752.4666667,89.33333333,9.666666667000001,33.33333333,5.8,80.0
52376,20.2,36.09,18.29,37.2,20.2,38.09,18.2,36.5,17.1,45.736000000000004,0.6,83.29666667,17.46333333,31.96333333,19.89,43.9,17.6,40.26428571,0.85,758.9666667,99.83333333,2.833333333,6.5,0.833,50.0
52377,20.82333333,38.32666667,19.90833333,37.915,20.67142857,38.16857143,19.0,36.46666667,18.0,46.59,7.22125,82.53375,18.39,33.09,20.0,39.55142857,18.29,38.65285714,5.2,738.85,91.0,3.0,40.0,3.85,50.0
52378,21.29,41.76,18.2,46.63333333,22.89,38.59,21.42666667,38.69333333,20.39,46.36,4.123333333,59.09666667,20.6,33.96666667,22.29,42.22333333,20.29,43.29666667,1.6,754.0333333,100.0,1.0,3.333333333,1.6,50.0
52379,19.39,38.4,16.39,42.93,20.0,37.03,19.5,35.59,17.6,48.06333333,5.56,50.02666667,18.1,31.73,19.35666667,38.86333333,17.7,39.93,5.15,744.65,64.0,8.333333332999999,40.0,-1.17,70.0
52380,21.5,45.23,20.7,44.7,22.39,44.83277778,20.1,46.29,18.79,64.9,9.1,98.59,18.5,42.4,20.98166667,54.715,18.5,50.5,8.8,764.0666667,97.0,4.0,49.0,8.3,50.0
52381,21.1,35.5,19.39,36.59,19.89,36.7,18.7,36.09,18.956,43.553999999999995,-1.76,79.03333333,18.7,29.03333333,21.675,39.59,17.96333333,37.86333333,-0.65,755.35,91.0,2.5,62.0,-1.9,60.0
52382,21.89,40.59,19.6,42.53,22.89,38.9,21.6,40.26,20.1,46.4,9.533333333,48.13,21.06666667,33.76,24.39,43.82666667,20.29,39.5,9.75,750.0333333,80.16666667,7.666666667,40.0,6.38,60.0
52383,22.1,38.4,22.34,36.4,24.0,35.43333333,22.39,36.13333333,20.7,44.53,9.1,23.34,21.2,30.1,22.89,41.12142857,20.85666667,40.83333333,6.88,756.6,74.5,4.833333333,40.0,2.58,80.0
52384,19.56666667,45.23,19.23,44.26,19.4175,43.925,16.7,45.76,16.60555556,50.90555556,8.89,84.8,16.79,41.725,17.76,50.37555556,16.1,45.5,9.0,762.3,82.0,10.0,40.0,6.1,80.0
52385,17.0,44.09,16.2,44.2,17.39,42.09,15.19,43.66333333,15.39,49.61444444,8.3,99.9,15.6,39.29,16.30666667,47.20444444,15.025,43.6175,7.05,770.2666667000001,97.16666667,3.333333333,49.0,6.67,40.0
52386,25.0,40.13333333,27.66666667,33.06,26.29,37.7,25.0,38.59,23.2,42.7,25.951999999999998,1.0,24.0,37.245,23.81857143,41.55714286,23.54,41.09,22.1,752.85,47.0,2.5,40.0,10.2,60.0
52387,21.2,43.29,20.7,42.86333333,20.5,44.56,19.35666667,45.0,18.0,50.62055556,10.03333333,98.26,17.85111111,41.57222222,18.79,47.29333333,17.0,47.2,10.3,764.4333333,82.33333333,4.833333333,28.66666667,7.37,50.0
52388,24.79,35.915,24.89,33.23,24.39,35.96666667,23.89,35.7,21.16666667,44.82666667,24.04285714,1.0,23.89,33.071999999999996,23.76,38.66,21.6,39.09,22.4,752.5,43.0,4.833333333,40.0,9.02,80.0
52389,24.89,47.5,22.754,49.356,26.6,43.79,25.0,44.4,24.0,50.23,11.46,54.65666667,24.79,41.79,26.1,49.178000000000004,24.29,48.9,12.2,745.9,96.0,1.0,37.0,11.6,60.0
52390,21.29,42.9,20.26,37.63333333,20.79,39.36333333,19.89,36.63333333,18.0,45.52666667,4.4,74.09,18.85666667,31.29,21.79,39.76666667,18.29,38.86,3.6,742.85,88.0,6.5,40.0,1.75,90.0
52391,20.1,39.06,18.1,39.86333333,20.15,39.345,18.5,36.2,18.29,86.63,0.7,77.3,17.89,30.7225,21.82333333,39.2,17.6,36.045,0.6829999999999999,748.0,98.83333333,1.8333333330000001,54.5,0.55,70.0
52392,22.39,50.1,21.4175,44.45,22.82888889,44.705,21.39,40.52666667,18.89,54.31777778,5.59,75.76,18.6,35.24,22.17058824,42.76352941,18.39,42.86333333,5.27,763.3833333,80.16666667,3.833333333,40.0,2.08,100.0
52393,22.6,42.96,21.7,41.02666667,22.7,39.79,20.89,36.0,20.16,45.98,15.46857143,1.971428571,22.42666667,31.13333333,24.26,35.76,20.39,34.33333333,13.5,748.4333333,51.33333333,6.666666667,40.0,3.6,110.0
52394,21.39,43.76666667,21.2,42.06,22.0,39.29,20.89,38.7,20.1,58.074,14.01,14.97714286,21.23857143,36.47142857,22.31,40.2,20.7,42.82666667,9.83,754.6,70.33333333,2.0,26.66666667,4.67,60.0
52395,22.89,43.15666667,21.57142857,44.35,24.39,39.4,23.16666667,41.9,21.79,49.2,14.62666667,40.09,22.7,38.5,23.1,44.09,22.6,43.76,12.2,757.6833333,88.0,4.833333333,30.0,10.2,60.0
52396,21.29,48.46333333,20.5,43.66333333,21.79,44.2,18.79,44.4,19.30666667,74.92444444,6.763333332999999,88.56333333,18.74,39.545,21.11111111,50.88055556,19.2,48.26666667,6.97,744.6166667,84.83333333,6.166666667,40.0,4.63,80.0
52397,20.6,37.2,17.89,40.03,21.03333333,37.62666667,18.79,36.2,18.5,43.9,0.8,77.99666667,18.5,32.32666667,21.16666667,43.59,18.39,40.76,0.1,740.2,99.0,0.5,53.0,-0.1,50.0
52398,22.42666667,39.29,21.5,38.12666667,21.39,42.2,21.1,41.16333333,18.6,52.86333333,0.4,96.36666667,19.7,39.12666667,21.39,46.32666667,17.7,41.93,0.55,764.5,96.0,2.166666667,27.5,0.0333,50.0
52399,20.89,40.0,19.06666667,41.4,21.39,40.9,18.85666667,41.26,18.06111111,51.96111111,3.29,92.53,19.2,39.0,21.5,47.80833333,18.16666667,45.09,2.7,734.1166667,97.16666667,2.0,37.16666667,2.32,50.0
52400,19.1,47.5,18.39,47.2,19.79,45.4,18.1,48.59,17.35666667,53.99444444,9.5,99.9,17.5,45.7,17.57777778,51.68777778,16.92666667,49.4,9.83,757.1833333,90.83333333,4.833333333,37.83333333,8.37,40.0
52401,24.5,32.5,22.1,33.36857143,24.0,33.9,24.2,31.2,24.06,38.254,7.145,5.8675,24.26,26.89,25.92666667,33.33,22.73857143,30.11428571,8.38,759.6666667000001,57.5,5.666666667,40.0,0.45,80.0
52402,21.2,39.9,19.0,42.76,22.0,37.9,21.29,38.02666667,19.29,47.43333333,10.5,34.0,20.2,35.23,21.79,40.9,19.39,39.26,8.33,756.9,68.0,3.666666667,22.0,2.73,60.0
52403,21.39,39.5,18.89,42.59,22.35666667,38.96666667,20.1,38.59,19.6,50.96666667,6.5,71.76,20.46333333,39.93,22.2,47.43333333,19.5,43.2225,6.1,754.4333333,97.0,4.666666667,37.66666667,5.6,50.0
52404,21.79,41.96666667,19.2,46.52666667,23.7,38.43333333,20.89,41.2,20.745,47.82,8.8675,51.895,21.1,35.29,21.39,38.53,20.89,43.96333333,7.33,754.0,88.66666667,5.0,26.5,5.58,70.0
52405,22.7,41.5,20.79,42.93333333,22.79,39.59,20.7,37.43333333,20.1,45.5,9.838571429,39.66857143,21.82333333,33.79,23.6,36.96666667,19.96333333,36.46333333,10.8,749.3,70.0,5.0,40.0,5.3,110.0
52406,23.39,45.96666667,21.6,47.2,24.89,40.79,22.0,44.62666667,21.2,58.19333333,11.25666667,32.59333333,21.63333333,37.73,24.7,42.03,20.7,43.56,12.6,748.9,73.0,1.0,40.0,7.8,110.0
52407,22.6,37.32666667,20.73,38.59,23.39,37.62666667,22.79,35.0,20.5,43.0,12.145,10.69,22.075,36.3725,22.6,45.82666667,20.29,39.2,11.9,760.3,65.66666667,1.333333333,27.66666667,5.57,60.0
52408,21.29,41.2,20.5,40.5,21.39,42.5,19.79,41.79,18.89,55.61444444,0.7,89.19,20.07222222,40.42611111,22.5,49.84833333,18.66666667,44.79,1.53,746.7666667000001,94.33333333,2.333333333,48.66666667,0.733,50.0
52409,23.5,40.4,26.79,32.53,24.26428571,37.52571429,24.0,38.12666667,19.89,45.9,19.215999999999998,1.0,23.2,35.62142857,23.0,39.7,22.79,40.59,15.5,758.7166667,65.16666667,4.833333333,27.66666667,8.9,50.0
52410,21.85666667,39.46666667,19.42666667,41.93333333,22.1,38.5,20.29,38.7,19.89,52.7,6.69,67.36666667,20.39,38.59,22.39,46.76666667,19.29,41.93333333,6.3,755.45,95.83333333,3.166666667,38.66666667,5.68,50.0
52411,21.7,38.7,19.26,41.4,22.6,38.03,20.89,38.12666667,20.0,47.7,7.0,46.46,21.32333333,36.4,22.1,38.36333333,20.6,41.26666667,6.57,754.1666667000001,83.33333333,3.166666667,40.0,3.97,50.0
52412,21.56666667,42.8,20.0,42.22333333,21.29,40.62666667,21.2,38.26,18.39,48.9,1.93,85.06,18.7,34.79,20.85666667,40.43,18.29,39.4,3.0,759.9,91.0,1.0,40.0,1.67,120.0
52413,25.1,48.12666667,27.16,40.9,25.95285714,44.91,26.1,44.236000000000004,23.89,51.66333333,25.535999999999998,1.0,24.96857143,43.4,25.42666667,48.73,24.0,47.88428571,21.1,747.9,62.0,1.333333333,40.0,13.5,80.0
52414,22.1,35.2,18.79,38.7,23.29,34.7,21.89,32.2,20.89,48.76,1.29,39.9,21.64,31.934,23.7,42.59,20.53333333,37.93333333,2.1,759.0333333,84.33333333,2.333333333,40.0,-0.3,50.0
52415,22.2,35.16666667,20.5,35.23333333,20.79,35.66333333,20.82333333,33.75666667,18.63333333,44.0,8.96,24.83,22.89,26.9,24.89,33.72666667,19.39,37.7,8.43,768.45,60.0,5.5,27.5,1.08,70.0
52416,23.0,42.79333333,20.79,42.76333333,22.89,37.4,22.6,36.334,21.06666667,46.43,8.5,15.83,21.75142857,28.1,23.73,37.72333333,20.96333333,39.79,8.6,757.7,65.0,5.0,40.0,2.3,130.0
52417,21.6,44.83333333,20.2,44.96666667,21.76,42.9,20.1,42.995,19.01142857,70.41,6.0,87.8,19.46333333,43.59,21.39,47.09,18.6,45.10571429,5.5,752.7833333,95.5,2.166666667,23.33333333,4.87,110.0
52418,23.5,40.145,23.92666667,36.76,24.39,38.29,23.39,38.5,21.1,41.66857143,18.92666667,1.0,22.79,35.43333333,23.96333333,39.46666667,22.57142857,37.73857143,17.1,749.4,53.0,7.0,40.0,7.4,80.0
52419,21.67142857,38.12142857,20.0,37.32142857,20.81857143,37.42857143,20.6,35.2225,17.89,45.1725,3.93,62.5725,19.72571429,29.29,22.25625,37.13625,18.6,41.09,4.1,750.05,80.5,2.833333333,40.0,1.05,100.0
52420,22.79,37.09,21.2,37.53,23.29,37.16333333,22.86142857,34.79,20.56666667,42.76,13.53333333,7.2,22.1,35.611999999999995,22.79,44.0925,20.2,38.4,13.3,760.1,61.5,3.5,34.0,5.95,70.0
52421,21.35666667,31.53333333,19.89,31.39,20.2,34.16333333,19.79,30.89,17.42666667,45.3,6.09,24.66333333,22.1,29.03333333,22.6,34.59,18.5,39.79,5.55,757.9666667,49.5,7.166666667,40.0,-4.3,60.0
52422,22.5,42.16333333,24.6,36.86333333,23.1,39.2,23.7,39.0,21.1,43.5,16.86666667,11.42333333,21.85666667,35.7,22.35,40.878,21.29,41.93333333,13.9,751.8666667,61.5,3.166666667,40.0,6.57,60.0
52423,19.46333333,38.36333333,16.23,42.76,20.1,37.29,19.09666667,36.9,17.89,49.66666667,4.53,54.63333333,18.29,33.46333333,19.53333333,40.56666667,17.6,39.69333333,4.4,745.4,68.0,8.0,40.0,-1.0,70.0
52424,23.91558442,40.30519481,22.8525974,40.17922078,24.9438961,38.39805195,23.70558442,39.39350649,21.32506494,50.51146104,14.25493506,34.05194805,23.26662338,37.72727273,23.99805195,42.72357143,22.1,41.92896104,9.0,757.0,95.0,1.0,47.0,8.3,50.0
52425,22.42666667,40.09,21.56666667,39.93333333,22.1,40.15285714,18.26,45.99,17.7,52.4,9.8,90.49333333,17.79,40.62666667,21.175,48.27,17.79,44.29,9.6,754.1,91.33333333,7.666666667,33.33333333,8.23,100.0
52426,19.39,42.73,19.0,41.79,17.89,43.82666667,15.89,48.56,15.5,51.26888889,5.69,99.9,15.47555556,40.66944444,19.26,48.95888889,14.89,44.5,5.48,770.0666667,91.0,4.833333333,21.16666667,4.18,110.0
52427,23.13333333,34.86,22.64285714,33.80857143,23.89,34.09,23.6,33.72333333,23.2,37.5,13.53333333,1.0,23.6,28.63333333,24.89,35.96666667,23.04285714,34.53571429,10.2,762.1,60.0,4.333333333,40.0,2.77,100.0
52428,22.5,34.7,19.79,36.975,23.56666667,37.09,22.5,32.9,20.79,41.845,4.59,28.63333333,22.2,34.5,23.7,41.254,20.5,39.4,5.47,763.3,76.66666667,2.333333333,40.0,1.7,50.0
52429,21.2,38.86333333,17.66666667,44.56,22.29,36.5,21.6,35.554,20.2,44.7,0.36666666700000006,53.83333333,20.62857143,30.81857143,21.89,38.5,20.39,38.86,0.65,761.1666667000001,97.83333333,2.0,61.16666667,0.317,50.0
52430,19.29,34.2,17.29,35.5,19.7,36.2,18.39,33.29,17.6,58.645,-0.166666667,67.69,19.89,34.7,20.7,42.29,18.16666667,41.03,0.0333,761.1,86.16666667,4.833333333,40.0,-2.1,50.0
52431,21.76,42.4,19.32333333,43.9,22.73,39.56,21.39,39.59,20.79,59.99666667,6.933333332999999,40.36333333,20.89,35.86857143,23.04,37.254,20.39,38.43,8.3,751.6,72.0,7.0,40.0,3.5,50.0
52432,20.1,45.4,19.2,43.9,20.0,44.79,20.0,43.82666667,17.96333333,49.89,6.933333332999999,83.1,17.9725,39.875,18.6,47.35222222,17.1,44.86333333,7.25,743.5,80.0,7.0,34.0,4.05,60.0
52433,21.5,37.4,18.6,40.43333333,22.2,37.4,20.79,36.29,19.1,47.2,1.76,56.83,19.79,36.9,21.89,44.4,19.29,41.0,2.4,758.4,97.0,1.0,49.0,2.0,50.0
52434,21.0,38.0,19.86666667,39.06,22.1,35.7,21.54,35.2,19.7,41.7225,8.49,32.09666667,20.04,30.66,21.29,38.9,20.5,35.86333333,5.83,768.1166667,83.5,3.666666667,24.0,3.18,50.0
52435,22.7,42.0,21.89,41.79,22.5,43.5,21.2,40.79,19.58888889,73.89111111,4.466666667,89.1,18.58888889,35.59,22.48777778,43.21111111,18.2,41.4,4.7,764.9,85.0,3.666666667,40.0,2.33,120.0
52436,22.1,38.72333333,19.79,39.56666667,21.29,38.845,21.39,35.86333333,17.79,47.09,4.66,35.65666667,19.9725,29.815,22.5,36.9,18.1,40.09,5.82,761.4666667,68.33333333,2.0,64.66666667,0.36700000000000005,140.0
52437,21.0,41.03,18.23,45.12666667,23.1,39.9,20.39,38.5,20.29,47.52571429,3.29,51.25666667,21.39,37.45428571,23.13333333,42.76,20.39,43.09,4.3,752.1,92.0,2.0,22.5,3.1,50.0
52438,20.6,37.59,18.7,38.59,21.0,38.9,19.39,36.76,18.0,49.0,3.2925,81.745,18.39,32.9,20.7,46.09,18.29,41.82666667,4.07,742.5,89.0,5.333333333,40.0,2.4,50.0
52439,21.1,43.79,20.5,42.4,21.96333333,45.9,20.63333333,45.43333333,19.5,62.545,3.863333333,96.06,18.5,41.02,20.89,52.645,18.2,49.29,4.7,757.7666667000001,89.66666667,4.333333333,32.66666667,3.17,60.0
52440,21.23,44.62666667,20.29,43.09,23.82666667,43.1,21.2,43.46666667,18.85111111,54.07111111,7.56,78.45666667,19.29277778,36.575,21.89,45.10222222,19.0,42.73,7.85,739.7,70.0,10.5,33.0,2.6,230.0
